,year,month,day,hour,minute,sec,N,latitude,longitude,depth,magnitude
5995,2013,9,4,17,0,46,5995,44.73563,-111.12832,7.57,0.8525537463461688
5996,2013,9,4,17,0,46,5996,44.73563,-111.12832,7.57,0.8525537463461688
5997,2013,9,4,23,58,23,5997,44.77947,-110.98973,4.972,1.143180227351413
5998,2013,9,5,4,59,41,5998,44.74242,-110.77038,3.445,1.8673251529297656
5999,2013,9,5,6,2,0,5999,44.3455,-111.03117,7.318,1.3083475542090648
6000,2013,9,5,6,28,36,6000,44.3455,-111.03096,7.245,1.3426348481752437
6001,2013,9,5,6,31,39,6001,44.3455,-111.03117,7.318,1.0979247833440908
6002,2013,9,5,6,32,3,6002,44.34564,-111.03093,7.291,0.8005978137587434
6003,2013,9,5,10,1,27,6003,44.73875,-110.78157,2.325,1.1016989696433217
6004,2013,9,5,12,56,24,6004,44.55342,-110.72534,4.284,0.8743372239355784
6005,2013,9,6,0,36,55,6005,44.78009,-110.99097,4.861,1.3968125746290636
6006,2013,9,6,9,41,6,6006,44.78021,-110.99125,4.838,0.9470444583409228
6007,2013,9,6,10,50,11,6007,44.41404,-110.52806,0.675,1.0567223003658834
6008,2013,9,6,10,50,47,6008,44.41362,-110.52827,0.723,1.293049505067478
6009,2013,9,6,11,29,50,6009,44.41618,-110.52852,0.372,0.9106397872636705
6010,2013,9,6,11,30,40,6010,44.36883,-110.58573,0.864,1.2288182039679745
6011,2013,9,7,9,58,10,6011,44.45099,-110.98076,6.597,0.8923909153089841
6012,2013,9,8,13,46,46,6012,44.41435,-110.72909,0.365,1.0455588922430206
6013,2013,9,9,1,34,48,6013,44.77318,-110.52472,10.923,2.506402987134525
6014,2013,9,9,16,3,33,6014,44.77278,-110.52399,10.904,2.096848074302824
6015,2013,9,10,12,34,47,6015,44.36523,-110.62941,7.62,0.8550888655912426
6016,2013,9,10,12,36,24,6016,44.36226,-110.62916,7.426,2.270319137613437
6017,2013,9,10,12,38,51,6017,44.37611,-110.61555,8.072,1.8178006538008848
6018,2013,9,10,12,44,52,6018,44.36144,-110.62926,7.443,1.965186619411628
6019,2013,9,10,12,45,19,6019,44.36234,-110.62612,7.556,1.6724054429350173
6020,2013,9,10,12,46,11,6020,44.37473,-110.61341,8.102,3.31
6021,2013,9,10,12,48,5,6021,44.36302,-110.63034,7.426,2.1002192365769665
6022,2013,9,10,12,52,59,6022,44.36126,-110.63024,7.463,1.7474875441867777
6023,2013,9,10,12,57,50,6023,44.36354,-110.63051,7.442,3.09
6024,2013,9,10,13,4,51,6024,44.36532,-110.63248,7.322,1.602720015145935
6025,2013,9,10,13,22,1,6025,44.33985,-110.63909,1.264,1.520492247592101
6026,2013,9,10,13,23,39,6026,44.34209,-110.641,2.257,1.051130144417945
6027,2013,9,10,13,25,50,6027,44.3414,-110.6408,1.649,0.913305956938794
6028,2013,9,10,13,32,56,6028,44.34023,-110.63896,1.365,0.8568187962170216
6029,2013,9,10,13,33,26,6029,44.34925,-110.64095,1.959,0.9037666147424128
6030,2013,9,10,13,34,49,6030,44.34017,-110.63904,1.169,1.4640836659288667
6031,2013,9,10,13,43,15,6031,44.33997,-110.63859,1.231,1.3886828721593465
6032,2013,9,10,13,46,1,6032,44.33994,-110.63857,1.195,1.231750782490249
6033,2013,9,10,13,46,21,6033,44.33993,-110.63804,1.152,0.8566560489715787
6034,2013,9,10,13,50,33,6034,44.34204,-110.64121,1.951,1.0333916758249295
6035,2013,9,10,14,15,55,6035,44.34284,-110.642,1.921,0.8049313657408754
6036,2013,9,10,14,16,23,6036,44.34087,-110.63971,0.825,0.9160299988178154
6037,2013,9,10,14,16,31,6037,44.3425,-110.64155,2.429,0.9366921332869388
6038,2013,9,10,15,19,8,6038,44.33998,-110.6391,1.173,1.820699484960349
6039,2013,9,10,17,3,11,6039,44.3398,-110.63798,1.248,1.22674800568786
6040,2013,9,11,5,39,15,6040,44.78009,-110.99125,4.94,1.241052831255588
6041,2013,9,11,7,21,1,6041,44.78009,-110.99119,4.916,1.0223264416980553
6042,2013,9,12,13,11,0,6042,44.73975,-111.1677,7.569,1.8167613101693867
6043,2013,9,12,18,45,16,6043,44.75879,-110.98234,1.523,1.608970462442664
6044,2013,9,13,0,2,53,6044,44.7594,-110.98346,1.489,1.3392124129695326
6045,2013,9,13,3,34,47,6045,44.7589,-110.98145,1.532,1.0986034470637034
6046,2013,9,13,7,16,22,6046,44.5543,-110.79989,9.529,0.989645315665139
6047,2013,9,13,7,24,30,6047,44.5863,-110.7973,3.156,0.827133423815486
6048,2013,9,13,7,28,15,6048,44.55413,-110.80141,9.537,1.4393577643194728
6049,2013,9,13,7,28,35,6049,44.5543,-110.79989,9.529,1.541339724001431
6050,2013,9,13,7,29,11,6050,44.55384,-110.80027,9.548,2.0465514844391293
6051,2013,9,13,7,33,48,6051,44.54231,-110.7941,10.604,1.842939844756033
6052,2013,9,13,7,34,37,6052,44.55441,-110.80189,9.509,2.0067589123066694
6053,2013,9,13,7,35,7,6053,44.55523,-110.79863,9.816,2.057974953582808
6054,2013,9,13,7,41,40,6054,44.55423,-110.79791,9.558,1.504314655038533
6055,2013,9,13,7,44,48,6055,44.55346,-110.80727,5.394,2.13847821599746
6056,2013,9,13,7,45,39,6056,44.5508,-110.80512,3.489,1.922857029081171
6057,2013,9,13,7,47,2,6057,44.55136,-110.80524,3.55,0.9946787583637317
6058,2013,9,13,7,48,7,6058,44.55033,-110.80461,3.458,0.8714919914630886
6059,2013,9,13,7,49,23,6059,44.55611,-110.81449,2.485,1.0488941316598273
6060,2013,9,13,7,49,38,6060,44.55408,-110.80986,0.138,1.4019210488851337
6061,2013,9,13,7,50,43,6061,44.55455,-110.80122,9.615,2.320488564775569
6062,2013,9,13,7,57,41,6062,44.55007,-110.80277,3.208,0.8179258965850409
6063,2013,9,13,7,58,7,6063,44.55056,-110.80372,3.274,0.9056377207881184
6064,2013,9,13,8,0,14,6064,44.55394,-110.79594,9.457,1.226757883778222
6065,2013,9,13,8,1,6,6065,44.55606,-110.8004,9.399,2.0656776139220896
6066,2013,9,13,8,6,16,6066,44.55053,-110.81055,2.266,1.1519665149592335
6067,2013,9,13,8,6,16,6067,44.55053,-110.81055,2.266,1.129705131339415
6068,2013,9,13,8,9,33,6068,44.55089,-110.80421,2.708,1.2621476806075205
6069,2013,9,13,8,10,50,6069,44.56086,-110.80013,9.677,1.4021219816156107
6070,2013,9,13,8,13,36,6070,44.56115,-110.80226,9.591,1.5807506731069731
6071,2013,9,13,8,14,45,6071,44.55035,-110.80425,3.333,1.035823912822577
6072,2013,9,13,8,17,41,6072,44.55694,-110.807,9.297,1.132005500271566
6073,2013,9,13,8,17,41,6073,44.55717,-110.82362,4.034,1.1617817006582176
6074,2013,9,13,8,19,52,6074,44.55695,-110.80743,9.278,1.1880998270567624
6075,2013,9,13,8,22,27,6075,44.55726,-110.81138,1.687,0.8169813431613173
6076,2013,9,13,8,25,21,6076,44.56077,-110.80092,9.563,1.845086771457201
6077,2013,9,13,8,26,16,6077,44.55748,-110.81188,1.582,0.9842551938001288
6078,2013,9,13,8,27,28,6078,44.55229,-110.80541,5.329,1.4763762623925591
6079,2013,9,13,8,30,42,6079,44.56057,-110.79961,9.421,1.0254814245340174
6080,2013,9,13,8,31,26,6080,44.55678,-110.80976,4.404,0.9256474531132926
6081,2013,9,13,8,34,26,6081,44.56183,-110.80095,9.808,1.4462316735760288
6082,2013,9,13,8,36,0,6082,44.56175,-110.80009,9.786,1.468672663742183
6083,2013,9,13,8,41,52,6083,44.55666,-110.80343,2.511,0.8836583968435279
6084,2013,9,13,8,43,46,6084,44.55985,-110.81341,6.246,0.9088353103171634
6085,2013,9,13,8,44,41,6085,44.56165,-110.79943,9.803,1.4177693518925845
6086,2013,9,13,8,45,30,6086,44.55996,-110.81312,6.193,1.637784701808363
6087,2013,9,13,8,48,26,6087,44.56232,-110.79999,9.848,1.6559087764169884
6088,2013,9,13,8,56,53,6088,44.55012,-110.803,1.787,1.16198541233305
6089,2013,9,13,8,57,21,6089,44.55021,-110.80338,3.053,1.134107577771276
6090,2013,9,13,8,59,3,6090,44.55336,-110.79263,9.649,1.2758041138880925
6091,2013,9,13,9,3,11,6091,44.56168,-110.79817,9.824,0.8013207518625192
6092,2013,9,13,9,4,32,6092,44.55321,-110.79235,9.653,1.5938407370764092
6093,2013,9,13,9,5,6,6093,44.56165,-110.79994,9.832,1.0708127971994172
6094,2013,9,13,9,21,37,6094,44.55656,-110.80934,0.75,1.2963631746220574
6095,2013,9,13,9,29,40,6095,44.55287,-110.80847,1.961,1.4561699717367436
6096,2013,9,13,9,31,36,6096,44.56191,-110.80112,9.787,1.2850259755426652
6097,2013,9,13,9,33,21,6097,44.56081,-110.80025,9.535,1.3857231643109655
6098,2013,9,13,9,38,32,6098,44.56217,-110.80102,9.81,1.1315964978274116
6099,2013,9,13,9,44,17,6099,44.54829,-110.79916,1.9,1.0165532482305708
6100,2013,9,13,9,46,4,6100,44.73531,-110.77345,5.101,1.2724351647029373
6101,2013,9,13,9,50,57,6101,44.73805,-110.77968,2.103,1.0614992308574716
6102,2013,9,13,10,31,48,6102,44.5587,-110.79995,9.191,1.361790826373771
6103,2013,9,13,10,40,53,6103,44.55075,-110.81145,1.904,0.9359899777735284
6104,2013,9,13,10,41,24,6104,44.55153,-110.81172,1.263,0.8307531014305714
6105,2013,9,13,11,12,36,6105,44.54892,-110.81012,2.692,0.890234891465151
6106,2013,9,13,11,22,36,6106,44.54913,-110.81012,2.715,2.028163781793784
6107,2013,9,13,11,25,36,6107,44.56243,-110.80184,9.778,1.152310065187643
6108,2013,9,13,12,55,58,6108,44.73487,-110.77671,5.246,3.3454216148362166
6109,2013,9,13,12,56,56,6109,44.73907,-110.77822,3.03,0.8291299475260436
6110,2013,9,13,12,58,40,6110,44.73542,-110.77408,5.046,2.43667056450552
6111,2013,9,13,13,7,31,6111,44.73911,-110.78249,2.117,1.235787668033683
6112,2013,9,13,13,13,6,6112,44.73867,-110.77838,5.072,2.057506222501054
6113,2013,9,13,13,14,49,6113,44.54807,-110.80115,9.305,1.4004054015073428
6114,2013,9,13,13,16,29,6114,44.73853,-110.78182,2.446,0.8758362864891103
6115,2013,9,13,13,28,3,6115,44.54807,-110.80115,9.305,1.5126875764806258
6116,2013,9,13,13,32,6,6116,44.54694,-110.8101,1.972,0.8041314104458981
6117,2013,9,13,13,37,31,6117,44.54781,-110.79981,9.285,0.8521979016899017
6118,2013,9,13,13,38,3,6118,44.54807,-110.80115,9.305,1.75527473180881
6119,2013,9,13,13,39,22,6119,44.54671,-110.80893,3.038,1.9467276639559927
6120,2013,9,13,13,40,49,6120,44.73857,-110.78106,2.471,1.0314961482580407
6121,2013,9,13,13,41,6,6121,44.73877,-110.78125,2.525,1.063627596600282
6122,2013,9,13,13,55,51,6122,44.55517,-110.79644,9.26,1.314216461317936
6123,2013,9,13,13,58,28,6123,44.55951,-110.79878,9.329,1.483422092933876
6124,2013,9,13,14,7,13,6124,44.54796,-110.80003,9.358,1.302981236142117
6125,2013,9,13,14,40,46,6125,44.5501,-110.8039,3.273,0.9060440770839584
6126,2013,9,13,14,41,57,6126,44.56399,-110.80129,9.849,1.080822122347951
6127,2013,9,13,14,45,20,6127,44.55355,-110.7965,9.482,2.3790237626541897
6128,2013,9,13,14,48,25,6128,44.55017,-110.8061,2.307,0.9354464015729552
6129,2013,9,13,14,48,47,6129,44.55361,-110.79594,9.516,1.9488161844333625
6130,2013,9,13,14,54,27,6130,44.55321,-110.79235,9.653,1.6947275298999045
6131,2013,9,13,14,55,2,6131,44.54336,-110.80291,2.488,1.2281829831954458
6132,2013,9,13,14,55,16,6132,44.54982,-110.79296,9.813,1.394789732902305
6133,2013,9,13,14,56,5,6133,44.59215,-110.81693,5.194,1.3446716979713096
6134,2013,9,13,14,57,5,6134,44.55071,-110.79855,4.337,1.4819245432964705
6135,2013,9,13,14,58,34,6135,44.54978,-110.79374,9.813,1.6508560225338755
6136,2013,9,13,15,4,5,6136,44.56373,-110.8019,9.848,1.3622886954864075
6137,2013,9,13,15,13,18,6137,44.54671,-110.80893,3.038,0.9911735413932912
6138,2013,9,13,15,15,14,6138,44.54935,-110.79674,3.945,0.8156549258639377
6139,2013,9,13,17,18,30,6139,44.73675,-110.77792,2.35,0.8484930753854345
6140,2013,9,13,19,12,59,6140,44.73897,-110.7834,2.842,1.302010354277685
6141,2013,9,13,19,16,17,6141,44.73924,-110.78359,2.851,1.296650122418102
6142,2013,9,13,23,1,1,6142,44.73888,-110.78371,2.765,1.2884292813134723
6143,2013,9,13,23,13,48,6143,44.73944,-110.78514,2.795,1.062210858011062
6144,2013,9,14,1,5,37,6144,44.55984,-110.79633,9.397,0.9946952839545627
6145,2013,9,14,11,14,31,6145,44.55803,-110.81414,1.686,0.9225407554861002
6146,2013,9,14,11,17,55,6146,44.56009,-110.80609,3.754,0.9897171329296311
6147,2013,9,14,12,55,37,6147,44.73619,-110.77661,2.056,0.8231681766922314
6148,2013,9,15,5,52,11,6148,44.54934,-110.78964,9.577,1.5076722566788472
6149,2013,9,15,11,6,27,6149,44.55099,-110.78746,2.033,1.1271009796540097
6150,2013,9,15,11,6,45,6150,44.55254,-110.79313,3.497,1.3514175716887982
6151,2013,9,15,11,9,7,6151,44.55002,-110.78802,9.518,1.5798467644251624
6152,2013,9,15,11,10,18,6152,44.54547,-110.7846,9.69,3.43
6153,2013,9,15,11,11,0,6153,44.55109,-110.78974,9.691,3.24
6154,2013,9,15,11,12,35,6154,44.55028,-110.78901,9.672,1.7529863376310333
6155,2013,9,15,11,13,15,6155,44.54923,-110.79206,9.61,2.585707224493874
6156,2013,9,15,11,13,43,6156,44.59171,-110.79035,4.397,1.493636892119958
6157,2013,9,15,11,15,49,6157,44.55052,-110.79766,2.442,0.994140042461501
6158,2013,9,15,11,16,1,6158,44.55052,-110.79766,2.442,0.8666122314442615
6159,2013,9,15,11,17,29,6159,44.55087,-110.78855,9.662,2.6069819225077966
6160,2013,9,15,11,18,30,6160,44.54705,-110.80123,3.48,1.6563247341477894
6161,2013,9,15,11,25,42,6161,44.54835,-110.8006,3.343,1.0790681234228214
6162,2013,9,15,11,26,23,6162,44.54913,-110.79926,3.173,1.10097853483082
6163,2013,9,15,11,34,5,6163,44.56081,-110.80119,8.21,1.222496052090132
6164,2013,9,15,11,34,24,6164,44.54919,-110.79937,3.243,1.6562190506329062
6165,2013,9,15,11,37,13,6165,44.55078,-110.78792,9.587,1.339982807459224
6166,2013,9,15,11,45,9,6166,44.54965,-110.79234,2.718,0.8468769841167552
6167,2013,9,15,11,46,44,6167,44.54771,-110.8029,3.444,1.7496892544577127
6168,2013,9,15,11,47,18,6168,44.53798,-110.77131,10.95,0.9071266732361604
6169,2013,9,15,11,56,3,6169,44.5918,-110.78998,4.815,0.9096589921210936
6170,2013,9,15,11,56,39,6170,44.54925,-110.79974,3.248,1.4606732272051233
6171,2013,9,15,11,57,18,6171,44.55011,-110.8008,3.268,0.8624998606971745
6172,2013,9,15,12,6,27,6172,44.54765,-110.78222,9.661,1.2496892131753554
6173,2013,9,15,12,9,30,6173,44.55363,-110.78404,8.945,1.04196856458785
6174,2013,9,15,12,10,56,6174,44.54765,-110.78222,9.661,1.9966946253970324
6175,2013,9,15,12,20,44,6175,44.73369,-110.77586,5.47,1.0082184438925368
6176,2013,9,15,12,24,59,6176,44.55287,-110.7877,9.876,1.51558593801751
6177,2013,9,15,12,28,58,6177,44.54761,-110.80208,3.566,0.8918648707828929
6178,2013,9,15,12,29,59,6178,44.55023,-110.80052,3.117,0.8843822168947263
6179,2013,9,15,12,31,55,6179,44.5534,-110.79841,10.031,0.9609601569124556
6180,2013,9,15,12,34,30,6180,44.54895,-110.80122,3.295,1.5449901417982
6181,2013,9,15,12,38,56,6181,44.55236,-110.80509,10.985,1.0959701508684732
6182,2013,9,15,12,58,50,6182,44.73116,-110.77984,5.558,1.7852183209990649
6183,2013,9,15,13,23,27,6183,44.54976,-110.79542,9.565,2.464982110480765
6184,2013,9,15,14,33,56,6184,44.54517,-110.81329,12.13,1.3603435068698468
6185,2013,9,15,14,34,7,6185,44.59489,-110.79031,1.199,0.8242371795951986
6186,2013,9,15,14,36,58,6186,44.7364,-110.78116,5.175,0.9335628212238134
6187,2013,9,15,14,39,33,6187,44.54884,-110.80045,3.372,1.1684893051772136
6188,2013,9,15,15,49,25,6188,44.54872,-110.79846,3.25,1.255068326591047
6189,2013,9,15,15,53,2,6189,44.54529,-110.78448,9.771,3.58
6190,2013,9,15,16,0,30,6190,44.54814,-110.79279,2.005,1.5966898054827812
6191,2013,9,15,16,1,6,6191,44.54753,-110.7831,9.543,1.4091991312404797
6192,2013,9,15,16,5,34,6192,44.55049,-110.80005,3.35,1.4274489392031475
6193,2013,9,15,16,6,31,6193,44.54259,-110.78806,3.835,1.486529332492
6194,2013,9,15,16,6,51,6194,44.54286,-110.7903,3.278,1.3209070418839357
6195,2013,9,15,16,10,10,6195,44.55083,-110.78527,9.8,1.3983314306875518
6196,2013,9,15,16,13,57,6196,44.54736,-110.78194,9.619,2.0571237274777965
6197,2013,9,15,16,14,37,6197,44.54554,-110.79783,2.012,0.9959470379432523
6198,2013,9,15,16,19,33,6198,44.54658,-110.79179,1.947,0.8008065153518789
6199,2013,9,15,16,21,44,6199,44.54651,-110.79179,1.767,1.089362782589843
6200,2013,9,15,16,44,34,6200,44.54982,-110.79234,2.671,0.9099385145239512
6201,2013,9,15,16,57,35,6201,44.5504,-110.7915,4.067,0.8138488649984414
6202,2013,9,15,17,6,42,6202,44.55028,-110.78901,9.672,2.034898560629827
6203,2013,9,15,17,7,13,6203,44.55056,-110.78411,9.753,2.568879979483612
6204,2013,9,15,17,52,5,6204,44.54859,-110.81278,5.326,1.236072098593651
6205,2013,9,15,21,16,35,6205,44.54905,-110.79057,9.525,1.575014118386468
6206,2013,9,15,21,17,6,6206,44.54897,-110.783,10.227,0.8337136083581055
6207,2013,9,15,21,35,55,6207,44.54952,-110.79175,9.579,1.000400570762339
6208,2013,9,16,2,9,36,6208,44.55475,-110.79721,10.083,1.4638381551274886
6209,2013,9,16,14,34,49,6209,44.55293,-110.79384,9.806,1.563951634334372
6210,2013,9,16,14,39,6,6210,44.55267,-110.79274,9.796,1.097186568993218
6211,2013,9,16,15,56,40,6211,44.55065,-110.79392,9.658,2.028587333137575
6212,2013,9,17,19,58,49,6212,44.54935,-110.80242,3.283,0.8371200410064101
6213,2013,9,17,20,4,52,6213,44.54961,-110.80283,3.346,0.8942890269846404
6214,2013,9,18,1,3,40,6214,44.52066,-111.05323,11.103,1.3120225258451987
6215,2013,9,18,15,54,50,6215,44.55203,-110.79095,9.649,1.5770953595051898
6216,2013,9,18,15,55,26,6216,44.54925,-110.79974,3.248,1.252103127500488
6217,2013,9,20,5,57,37,6217,44.70516,-110.63209,2.254,1.0084111036549006
6218,2013,9,20,20,0,57,6218,44.54857,-110.79691,3.184,1.118487962497219
6219,2013,9,21,6,58,59,6219,44.74582,-111.17345,12.14,1.2746775856044188
6220,2013,9,22,4,37,27,6220,44.73429,-110.78089,2.179,1.1629446022812042
6221,2013,9,23,8,29,48,6221,44.28793,-110.77076,2.441,1.3906476836764463
6222,2013,9,23,8,30,21,6222,44.28803,-110.77076,2.485,1.92226286780772
6223,2013,9,23,10,57,39,6223,44.34865,-110.93106,9.884,1.491369343889715
6224,2013,9,23,18,20,3,6224,44.71708,-111.22157,9.077,0.9561216492633656
6225,2013,9,24,10,24,24,6225,44.73409,-110.77987,2.095,2.783194932478668
6226,2013,9,24,10,31,28,6226,44.73428,-110.78055,2.186,1.0175392603167337
6227,2013,9,24,10,32,28,6227,44.73354,-110.77972,2.062,1.976900888941974
6228,2013,9,24,10,33,15,6228,44.73449,-110.78047,2.164,0.9121044264430628
6229,2013,9,24,10,52,47,6229,44.73541,-110.78172,2.157,0.8079818944296555
6230,2013,9,24,13,29,36,6230,44.73508,-110.78102,2.125,1.084175708894549
6231,2013,9,25,0,48,33,6231,44.73431,-110.77872,2.119,2.0223032053464136
6232,2013,9,25,5,13,25,6232,44.73578,-110.78267,1.886,1.1168259195939791
6233,2013,9,26,7,45,29,6233,44.73349,-110.78095,1.786,0.9698113831858104
6234,2013,9,26,16,49,11,6234,44.299,-110.8129,2.68,1.7581840659331558
6235,2013,9,26,20,34,6,6235,44.73644,-110.78595,1.735,1.187355949653829
6236,2013,9,26,20,34,56,6236,44.73644,-110.78624,1.769,1.1499775842902964
6237,2013,9,27,15,38,54,6237,44.73494,-111.0939,7.598,2.14142574800928
6238,2013,9,27,15,40,24,6238,44.73461,-111.09422,7.567,2.210639240265668
6239,2013,9,27,15,43,5,6239,44.73557,-111.09441,7.675,1.2125613853477288
6240,2013,9,27,17,13,33,6240,44.73383,-111.09268,7.586,0.8377291970480933
6241,2013,9,27,18,19,29,6241,44.73349,-111.09427,7.501,1.829393405483138
6242,2013,9,27,18,57,18,6242,44.73399,-111.09254,7.599,1.2870735541137923
6243,2013,9,27,23,9,18,6243,44.73409,-111.09298,7.587,0.9415193495038808
6244,2013,9,28,9,31,32,6244,44.73488,-110.78079,2.06,1.1624608847287825
6245,2013,9,28,9,31,57,6245,44.73731,-110.78194,1.87,0.8552192804465368
6246,2013,9,28,17,50,21,6246,44.73264,-110.77771,2.067,1.803723699701804
6247,2013,9,29,0,36,6,6247,44.73441,-110.7806,1.974,1.1374749973848122
6248,2013,9,29,2,25,45,6248,44.7446,-111.17573,7.692,1.2759142897011837
6249,2013,9,29,8,35,34,6249,44.73539,-110.78198,1.955,1.142282684141326
6250,2013,9,30,5,7,54,6250,44.73258,-110.77797,1.931,1.7851311413214408
6251,2013,9,30,7,3,43,6251,44.45848,-110.98319,3.05,0.8461490401016468
6252,2013,9,30,10,52,34,6252,44.59036,-110.70299,5.927,1.2576137497163078
6253,2013,10,1,20,54,42,6253,44.73435,-111.0981,7.706,1.4932550411743553
6254,2013,10,1,21,12,6,6254,44.73455,-111.09816,7.671,1.1136301882172304
6255,2013,10,2,21,31,49,6255,44.73349,-110.78095,1.786,1.0381277404985507
6256,2013,10,4,7,21,27,6256,44.7368,-111.09465,7.133,1.231661161904336
6257,2013,10,5,12,52,16,6257,44.55917,-110.82251,8.657,1.225318649802043
6258,2013,10,5,12,53,19,6258,44.55752,-110.82829,2.408,1.1035161936446076
6259,2013,10,5,12,53,32,6259,44.5576,-110.82758,1.752,1.0981402499809385
6260,2013,10,5,13,29,48,6260,44.55871,-110.82213,8.652,2.319245557290751
6261,2013,10,5,13,33,32,6261,44.55836,-110.81873,8.704,1.6251071016111551
6262,2013,10,5,13,34,28,6262,44.55835,-110.82021,8.636,0.8080751444761652
6263,2013,10,5,13,34,55,6263,44.55743,-110.82673,1.729,2.091492012157772
6264,2013,10,5,13,38,48,6264,44.55729,-110.82721,1.662,0.8879007682084534
6265,2013,10,5,13,49,20,6265,44.55733,-110.82734,1.591,0.9793362121638344
6266,2013,10,5,14,9,23,6266,44.55705,-110.82697,1.64,2.598664057134981
6267,2013,10,5,14,42,52,6267,44.55836,-110.81873,8.704,1.7433943859565
6268,2013,10,5,14,50,27,6268,44.55795,-110.81745,8.7,1.1991490833885403
6269,2013,10,5,14,51,21,6269,44.55795,-110.81791,8.704,1.4886932233051555
6270,2013,10,5,14,52,29,6270,44.55677,-110.82474,1.525,1.1011388721585975
6271,2013,10,5,14,54,28,6271,44.55696,-110.82577,1.336,0.9315111066765628
6272,2013,10,5,14,59,44,6272,44.55855,-110.82072,8.609,1.072883744699688
6273,2013,10,5,15,4,2,6273,44.55671,-110.82468,1.368,1.3264912174146517
6274,2013,10,5,15,12,55,6274,44.55924,-110.82368,8.696,1.1301680520405752
6275,2013,10,5,15,26,2,6275,44.55658,-110.82508,1.554,2.2733513325399923
6276,2013,10,5,17,16,45,6276,44.55809,-110.81748,8.708,1.8188973157025383
6277,2013,10,5,17,35,9,6277,44.55638,-110.82423,1.479,1.1982128429028591
6278,2013,10,5,18,20,1,6278,44.55661,-110.81292,9.087,1.2912826068150984
6279,2013,10,5,20,38,56,6279,44.55603,-110.82303,1.36,0.945042236868342
6280,2013,10,10,16,43,29,6280,44.7727,-110.53128,1.602,0.8708408027632715
6281,2013,10,11,6,37,35,6281,44.73539,-110.78185,2.173,1.2670133253612188
6282,2013,10,11,7,22,53,6282,44.73371,-110.77896,1.779,1.691999771553358
6283,2013,10,11,8,55,54,6283,44.73416,-110.77997,1.692,0.9589078516341728
6284,2013,10,12,4,18,16,6284,44.74112,-111.08597,5.96,1.3333026563337715
6285,2013,10,12,6,35,8,6285,44.74128,-111.08584,5.989,2.1812644518382327
6286,2013,10,12,15,9,36,6286,44.77429,-110.56143,2.577,0.9815392120108136
6287,2013,10,12,19,13,4,6287,44.73441,-110.77868,2.021,1.5179424741908862
6288,2013,10,14,3,27,38,6288,44.72601,-110.77383,2.062,1.2659043703507198
6289,2013,10,14,7,12,18,6289,44.49635,-111.10429,12.809,1.8080777614093069
6290,2013,10,14,7,14,35,6290,44.49642,-111.10457,12.818,0.837967550557509
6291,2013,10,14,7,15,42,6291,44.49662,-111.1049,12.768,1.6698122943146123
6292,2013,10,14,7,18,40,6292,44.4968,-111.10508,12.807,1.4728176391051069
6293,2013,10,14,7,22,23,6293,44.49683,-111.10524,12.782,0.9481657425137052
6294,2013,10,14,7,24,20,6294,44.49635,-111.10429,12.809,1.5687095124987986
6295,2013,10,14,7,30,28,6295,44.49677,-111.10519,12.848,0.932204250122863
6296,2013,10,15,20,6,26,6296,44.44224,-110.3544,0.961,0.959300326844825
6297,2013,10,16,6,25,24,6297,44.74869,-110.58198,2.135,1.575081362774541
6298,2013,10,16,6,28,3,6298,44.74771,-110.58095,2.114,1.0264347621166263
6299,2013,10,16,6,28,30,6299,44.74944,-110.58236,2.111,0.8269073730899302
6300,2013,10,17,5,48,31,6300,44.75135,-110.58554,2.222,1.738827369038545
6301,2013,10,17,6,31,41,6301,44.74928,-110.58215,2.197,1.3342154424068424
6302,2013,10,17,15,28,4,6302,44.77223,-110.50337,6.096,0.9242939380999012
6303,2013,10,19,15,59,22,6303,44.51073,-111.14085,12.5,0.9384322765252366
6304,2013,10,20,0,24,22,6304,44.4964,-111.10479,12.707,0.8039955104492178
6305,2013,10,20,0,33,52,6305,44.49662,-111.1049,12.768,1.651521919834172
6306,2013,10,20,7,38,24,6306,44.81718,-110.70101,2.97,0.9909333030966618
6307,2013,10,20,11,22,5,6307,44.49666,-111.10494,12.834,1.3848591918421806
6308,2013,10,20,15,47,36,6308,44.40189,-110.61916,2.52,0.818739875645832
6309,2013,10,20,15,47,36,6309,44.40189,-110.61916,2.52,0.818739875645832
6310,2013,10,20,19,28,25,6310,44.49636,-111.10491,12.731,1.6722399581454404
6311,2013,10,20,19,31,44,6311,44.49658,-111.1049,12.719,1.745561364067219
6312,2013,10,20,19,32,16,6312,44.49662,-111.1049,12.717,1.18782244161078
6313,2013,10,20,19,33,59,6313,44.49655,-111.10417,12.662,1.0344902820239683
6314,2013,10,20,19,37,55,6314,44.49678,-111.10512,12.62,0.9292241769885096
6315,2013,10,20,19,42,34,6315,44.49734,-111.10606,12.669,0.9499821705340784
6316,2013,10,20,19,46,32,6316,44.49682,-111.10535,12.641,0.9702084498215484
6317,2013,10,20,19,57,42,6317,44.49751,-111.10609,12.721,0.8490108822385183
6318,2013,10,20,20,16,23,6318,44.49707,-111.10567,12.736,0.8930454453654553
6319,2013,10,20,21,27,9,6319,44.49753,-111.10636,12.671,0.9051350640461
6320,2013,10,20,21,36,28,6320,44.4973,-111.10618,12.775,1.0744666003397176
6321,2013,10,21,11,16,35,6321,44.76986,-110.71851,2.083,0.8187430721474716
